,id,element,type,gen,step,min_lvl_min_atk,min_lvl_max_atk,max_lvl_min_atk,max_lvl_max_atk,min_lvl_min_def,min_lvl_max_def,max_lvl_min_def,max_lvl_max_def,min_lvl_min_hp,min_lvl_max_hp,max_lvl_min_hp,max_lvl_max_hp
id,361,wind,,1,Capsule,15,30,103,206,12,25,56,157,99,199,363,771
id,361,wind,,1,Awakening,15,30,103,206,12,25,56,157,99,199,363,771
id,361,wind,,1,Transcendence,15,30,103,206,12,25,56,157,99,199,363,771
id,361,wind,,1,Advent,15,30,45,90,12,25,27,70,99,199,189,394
id,362,Earth,,1,Know,10,21,98,197,7,15,51,147,119,238,427,854
id,362,Earth,,1,Capsule,10,21,98,197,7,15,51,147,119,238,427,854
id,362,Earth,,1,Awakening,10,21,98,197,7,15,51,147,119,238,427,854
id,362,Earth,,1,Transcendence,10,21,98,197,7,15,51,147,119,238,427,854
id,362,Earth,,1,Advent,10,21,40,81,7,15,22,60,119,238,224,448
id,363,light,,1,Know,17,34,61,166,17,34,61,166,129,259,349,699
id,363,light,,1,Capsule,17,34,61,166,17,34,61,166,129,259,349,699
id,363,light,,1,Awakening,17,34,61,166,17,34,61,166,129,259,349,699
id,363,light,,1,Transcendence,17,34,61,166,17,34,61,166,129,259,349,699
id,363,light,,1,Advent,17,34,32,79,17,34,32,79,129,259,204,409
id,364,light,Attack,1,Know,14,28,58,160,9,19,97,195,117,234,381,806
id,364,light,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,364,light,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,364,light,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,364,light,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,365,water,Workshop,1,Know,12,24,100,200,12,24,56,156,97,194,361,766
id,365,water,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,365,water,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,365,water,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,365,water,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,366,Fire,Chebang,1,Know,7,14,51,146,10,21,98,197,84,168,392,828
id,366,Fire,Chebang,1,Capsule,5,19,93,151,5,19,49,195,60,109,456,681
id,366,Fire,Chebang,1,Awakening,10,29,54,117,10,29,142,249,60,109,324,681
id,366,Fire,Chebang,1,Transcendence,25,25,25,113,25,25,113,245,139,139,579,931
id,366,Fire,Chebang,1,Advent,73,88,88,133,162,187,177,262,670,750,685,1080
id,367,Dawn,Air,1,Know,7,15,51,147,11,22,99,198,99,199,407,815
id,367,Dawn,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,367,Dawn,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,367,Dawn,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,367,Dawn,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,368,Dawn,Air,1,Know,8,17,96,193,8,17,52,149,105,211,413,827
id,368,Dawn,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,368,Dawn,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,368,Dawn,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,368,Dawn,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,369,Twilight,Chebang,1,Know,10,21,98,197,10,21,54,153,89,179,397,795
id,369,Twilight,Chebang,1,Capsule,5,19,93,151,5,19,49,195,60,109,456,681
id,369,Twilight,Chebang,1,Awakening,10,29,54,117,10,29,142,249,60,109,324,681
id,369,Twilight,Chebang,1,Transcendence,25,25,25,113,25,25,113,245,139,139,579,931
id,369,Twilight,Chebang,1,Advent,73,88,88,133,162,187,177,262,670,750,685,1080
id,370,Twilight,Workshop,1,Know,11,22,99,198,7,15,51,147,99,199,407,815
id,370,Twilight,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,370,Twilight,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,370,Twilight,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,370,Twilight,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,371,Nightmare,Health,1,Know,10,20,98,196,11,23,55,155,107,214,371,786
id,371,Nightmare,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,371,Nightmare,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,371,Nightmare,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,371,Nightmare,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,372,Nightmare,Workshop,1,Know,14,28,102,204,10,21,54,153,75,151,383,767
id,372,Nightmare,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,372,Nightmare,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,372,Nightmare,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,372,Nightmare,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,373,water,,1,Know,12,25,100,201,10,21,54,153,113,226,377,798
id,373,water,,1,Capsule,12,25,100,201,10,21,54,153,113,226,377,798
id,373,water,,1,Awakening,12,25,100,201,10,21,54,153,113,226,377,798
id,373,water,,1,Transcendence,12,25,100,201,10,21,54,153,113,226,377,798
id,373,water,,1,Advent,12,25,42,85,10,21,25,66,113,226,203,421
id,374,Fire,,1,Know,5,11,93,187,5,11,93,187,84,169,260,521
id,374,Fire,,1,Capsule,5,11,93,187,5,11,93,187,84,169,260,521
id,374,Fire,,1,Awakening,5,11,93,187,5,11,93,187,84,169,260,521
id,374,Fire,,1,Transcendence,5,11,93,187,5,11,93,187,84,169,260,521
id,374,Fire,,1,Advent,5,11,35,71,5,11,35,71,84,169,144,289
id,375,Fire,,1,Know,6,13,94,189,6,13,94,189,84,169,260,565
id,375,Fire,,1,Capsule,6,13,94,189,6,13,94,189,84,169,260,565
id,375,Fire,,1,Awakening,6,13,94,189,6,13,94,189,84,169,260,565
id,375,Fire,,1,Transcendence,6,13,94,189,6,13,94,189,84,169,260,565
id,375,Fire,,1,Advent,6,13,36,73,6,13,36,73,84,169,144,304
id,376,Fire,,1,Know,7,15,95,191,7,15,95,191,84,169,304,609
id,376,Fire,,1,Capsule,7,15,95,191,7,15,95,191,84,169,304,609
id,376,Fire,,1,Awakening,7,15,95,191,7,15,95,191,84,169,304,609
id,376,Fire,,1,Transcendence,7,15,95,191,7,15,95,191,84,169,304,609
id,376,Fire,,1,Advent,7,15,37,75,7,15,37,75,84,169,159,319
id,377,Fire,,1,Know,8,17,96,193,8,17,96,193,79,159,299,643
id,377,Fire,,1,Capsule,8,17,96,193,8,17,96,193,79,159,299,643
id,377,Fire,,1,Awakening,8,17,96,193,8,17,96,193,79,159,299,643
id,377,Fire,,1,Transcendence,8,17,96,193,8,17,96,193,79,159,299,643
id,377,Fire,,1,Advent,8,17,38,77,8,17,38,77,79,159,154,324
id,378,Fire,,1,Know,9,19,97,195,9,19,97,195,79,159,343,687
id,378,Fire,,1,Capsule,9,19,97,195,9,19,97,195,79,159,343,687
id,378,Fire,,1,Awakening,9,19,97,195,9,19,97,195,79,159,343,687
id,378,Fire,,1,Transcendence,9,19,97,195,9,19,97,195,79,159,343,687
id,378,Fire,,1,Advent,9,19,39,79,9,19,39,79,79,159,169,339
id,379,Dark,,1,Know,14,29,102,205,9,19,53,151,99,199,363,771
id,379,Dark,,1,Capsule,14,29,102,205,9,19,53,151,99,199,363,771
id,379,Dark,,1,Awakening,14,29,102,205,9,19,53,151,99,199,363,771
id,379,Dark,,1,Transcendence,14,29,102,205,9,19,53,151,99,199,363,771
id,379,Dark,,1,Advent,14,29,44,89,9,19,24,64,99,199,189,394
id,380,Dark,Workshop,1,Know,17,34,61,166,17,34,61,166,149,299,369,783
id,380,Dark,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,380,Dark,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,380,Dark,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,380,Dark,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,381,light,,1,Know,14,28,58,160,14,28,58,160,129,259,393,831
id,381,light,,1,Capsule,14,28,58,160,14,28,58,160,129,259,393,831
id,381,light,,1,Awakening,14,28,58,160,14,28,58,160,129,259,393,831
id,381,light,,1,Transcendence,14,28,58,160,14,28,58,160,129,259,393,831
id,381,light,,1,Advent,14,28,29,73,14,28,29,73,129,259,219,454
id,382,Earth,,1,Know,6,13,94,189,6,13,50,145,139,279,315,675
id,382,Earth,,1,Capsule,6,13,94,189,6,13,50,145,139,279,315,675
id,382,Earth,,1,Awakening,6,13,94,189,6,13,50,145,139,279,315,675
id,382,Earth,,1,Transcendence,6,13,94,189,6,13,50,145,139,279,315,675
id,382,Earth,,1,Advent,6,13,36,73,6,13,21,58,139,279,199,414
id,383,Earth,,1,Know,6,13,94,189,6,13,50,145,139,279,359,719
id,383,Earth,,1,Capsule,6,13,94,189,6,13,50,145,139,279,359,719
id,383,Earth,,1,Awakening,6,13,94,189,6,13,50,145,139,279,359,719
id,383,Earth,,1,Transcendence,6,13,94,189,6,13,50,145,139,279,359,719
id,383,Earth,,1,Advent,6,13,36,73,6,13,21,58,139,279,214,429
id,384,Earth,,1,Know,7,15,95,191,7,15,51,147,139,279,359,763
id,384,Earth,,1,Capsule,7,15,95,191,7,15,51,147,139,279,359,763
id,384,Earth,,1,Awakening,7,15,95,191,7,15,51,147,139,279,359,763
id,384,Earth,,1,Transcendence,7,15,95,191,7,15,51,147,139,279,359,763
id,384,Earth,,1,Advent,7,15,37,75,7,15,22,60,139,279,214,444
id,385,Earth,,1,Know,8,17,96,193,8,17,52,149,139,279,403,807
id,385,Earth,,1,Capsule,8,17,96,193,8,17,52,149,139,279,403,807
id,385,Earth,,1,Awakening,8,17,96,193,8,17,52,149,139,279,403,807
id,385,Earth,,1,Transcendence,8,17,96,193,8,17,52,149,139,279,403,807
id,385,Earth,,1,Advent,8,17,38,77,8,17,23,62,139,279,229,459
id,386,Earth,,1,Know,9,19,97,195,9,19,53,151,139,279,403,851
id,386,Earth,,1,Capsule,9,19,97,195,9,19,53,151,139,279,403,851
id,386,Earth,,1,Awakening,9,19,97,195,9,19,53,151,139,279,403,851
id,386,Earth,,1,Transcendence,9,19,97,195,9,19,53,151,139,279,403,851
id,386,Earth,,1,Advent,9,19,39,79,9,19,24,64,139,279,229,474
id,387,Fire,,1,Know,9,19,53,151,14,29,102,205,117,235,381,763
id,387,Fire,,1,Capsule,9,19,53,151,14,29,102,205,117,235,381,763
id,387,Fire,,1,Awakening,9,19,53,151,14,29,102,205,117,235,381,763
id,387,Fire,,1,Transcendence,9,19,53,151,14,29,102,205,117,235,381,763
id,387,Fire,,1,Advent,9,19,24,64,14,29,44,89,117,235,207,415
id,388,Dark,,1,Know,8,17,96,193,24,49,68,137,102,204,410,820
id,388,Dark,,1,Capsule,8,17,96,193,24,49,68,137,102,204,410,820
id,388,Dark,,1,Awakening,8,17,96,193,24,49,68,137,102,204,410,820
id,388,Dark,,1,Transcendence,8,17,96,193,24,49,68,137,102,204,410,820
id,388,Dark,,1,Advent,8,17,38,77,24,49,39,79,102,204,207,414
id,389,Earth,,1,Know,8,17,96,193,8,17,52,149,119,239,383,811
id,389,Earth,,1,Capsule,8,17,96,193,8,17,52,149,119,239,383,811
id,389,Earth,,1,Awakening,8,17,96,193,8,17,52,149,119,239,383,811
id,389,Earth,,1,Transcendence,8,17,96,193,8,17,52,149,119,239,383,811
id,389,Earth,,1,Advent,8,17,38,77,8,17,23,62,119,239,209,434
id,390,water,,1,Know,8,17,52,149,8,17,96,193,129,259,393,831
id,390,water,,1,Capsule,8,17,52,149,8,17,96,193,129,259,393,831
id,390,water,,1,Awakening,8,17,52,149,8,17,96,193,129,259,393,831
id,390,water,,1,Transcendence,8,17,52,149,8,17,96,193,129,259,393,831
id,390,water,,1,Advent,8,17,23,62,8,17,38,77,129,259,219,454
id,391,water,Air,1,Know,7,14,95,190,12,24,56,156,119,239,427,855
id,391,water,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,391,water,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,391,water,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,391,water,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,392,Earth,,1,Know,12,24,56,156,12,24,56,156,149,299,413,871
id,392,Earth,,1,Capsule,12,24,56,156,12,24,56,156,149,299,413,871
id,392,Earth,,1,Awakening,12,24,56,156,12,24,56,156,149,299,413,871
id,392,Earth,,1,Transcendence,12,24,56,156,12,24,56,156,149,299,413,871
id,392,Earth,,1,Advent,12,24,27,69,12,24,27,69,149,299,239,494
id,393,Fire,Defense,1,Know,7,14,95,190,9,19,97,195,97,194,361,722
id,393,Fire,Defense,1,Capsule,5,19,93,151,5,19,93,239,60,109,280,505
id,393,Fire,Defense,1,Awakening,10,29,98,161,10,29,54,293,60,109,148,329
id,393,Fire,Defense,1,Transcendence,25,25,69,157,25,25,113,245,139,139,403,755
id,393,Fire,Defense,1,Advent,125,140,140,185,178,208,193,283,473,530,488,785
id,394,water,,1,Know,14,29,58,161,7,14,95,190,114,229,290,581
id,394,water,,1,Capsule,14,29,58,161,7,14,95,190,114,229,290,581
id,394,water,,1,Awakening,14,29,58,161,7,14,95,190,114,229,290,581
id,394,water,,1,Transcendence,14,29,58,161,7,14,95,190,114,229,290,581
id,394,water,,1,Advent,14,29,29,74,7,14,37,74,114,229,174,349
id,395,water,,1,Know,14,29,58,161,8,17,96,193,114,229,290,625
id,395,water,,1,Capsule,14,29,58,161,8,17,96,193,114,229,290,625
id,395,water,,1,Awakening,14,29,58,161,8,17,96,193,114,229,290,625
id,395,water,,1,Transcendence,14,29,58,161,8,17,96,193,114,229,290,625
id,395,water,,1,Advent,14,29,29,74,8,17,38,77,114,229,174,364
id,396,water,,1,Know,14,29,58,161,10,20,98,196,114,229,334,669
id,396,water,,1,Capsule,14,29,58,161,10,20,98,196,114,229,334,669
id,396,water,,1,Awakening,14,29,58,161,10,20,98,196,114,229,334,669
id,396,water,,1,Transcendence,14,29,58,161,10,20,98,196,114,229,334,669
id,396,water,,1,Advent,14,29,29,74,10,20,40,80,114,229,189,379
id,397,water,,1,Know,14,29,58,161,11,23,99,199,114,229,334,713
id,397,water,,1,Capsule,14,29,58,161,11,23,99,199,114,229,334,713
id,397,water,,1,Awakening,14,29,58,161,11,23,99,199,114,229,334,713
id,397,water,,1,Transcendence,14,29,58,161,11,23,99,199,114,229,334,713
id,397,water,,1,Advent,14,29,29,74,11,23,41,83,114,229,189,394
id,398,water,,1,Know,14,29,58,161,13,26,101,202,114,229,378,757
id,398,water,,1,Capsule,14,29,58,161,13,26,101,202,114,229,378,757
id,398,water,,1,Awakening,14,29,58,161,13,26,101,202,114,229,378,757
id,398,water,,1,Transcendence,14,29,58,161,13,26,101,202,114,229,378,757
id,398,water,,1,Advent,14,29,29,74,13,26,43,86,114,229,204,409
id,399,Dark,Chebang,1,Know,11,22,55,154,11,22,55,154,132,264,440,924
id,399,Dark,Chebang,1,Capsule,5,19,93,151,5,19,49,195,60,109,456,681
id,399,Dark,Chebang,1,Awakening,10,29,54,117,10,29,142,249,60,109,324,681
id,399,Dark,Chebang,1,Transcendence,25,25,25,113,25,25,113,245,139,139,579,931
id,399,Dark,Chebang,1,Advent,73,88,88,133,162,187,177,262,670,750,685,1080
id,400,water,,1,Know,13,27,57,159,13,27,57,159,122,244,430,860
id,400,water,,1,Capsule,13,27,57,159,13,27,57,159,122,244,430,860
id,400,water,,1,Awakening,13,27,57,159,13,27,57,159,122,244,430,860
id,400,water,,1,Transcendence,13,27,57,159,13,27,57,159,122,244,430,860
id,400,water,,1,Advent,13,27,28,72,13,27,28,72,122,244,227,454
id,401,wind,,1,Know,12,24,100,200,7,14,51,146,124,249,388,821
id,401,wind,,1,Capsule,12,24,100,200,7,14,51,146,124,249,388,821
id,401,wind,,1,Awakening,12,24,100,200,7,14,51,146,124,249,388,821
id,401,wind,,1,Transcendence,12,24,100,200,7,14,51,146,124,249,388,821
id,401,wind,,1,Advent,12,24,42,84,7,14,22,59,124,249,214,444
id,402,wind,Attack,1,Know,16,33,104,253,12,24,56,112,107,215,371,787
id,402,wind,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,402,wind,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,402,wind,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,402,wind,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,403,water,,1,Know,14,28,102,248,9,19,53,107,110,220,374,748
id,403,water,,1,Capsule,14,28,102,248,9,19,53,107,110,220,374,748
id,403,water,,1,Awakening,14,28,102,248,9,19,53,107,110,220,374,748
id,403,water,,1,Transcendence,14,28,102,248,9,19,53,107,110,220,374,748
id,403,water,,1,Advent,14,28,44,103,9,19,24,49,110,220,200,400
id,404,water,,1,Know,9,19,53,151,9,19,97,195,124,249,388,821
id,404,water,,1,Capsule,9,19,53,151,9,19,97,195,124,249,388,821
id,404,water,,1,Awakening,9,19,53,151,9,19,97,195,124,249,388,821
id,404,water,,1,Transcendence,9,19,53,151,9,19,97,195,124,249,388,821
id,404,water,,1,Advent,9,19,24,64,9,19,39,79,124,249,214,444
id,405,Fire,,1,Know,16,32,104,208,13,27,57,159,94,188,358,716
id,405,Fire,,1,Capsule,16,32,104,208,13,27,57,159,94,188,358,716
id,405,Fire,,1,Awakening,16,32,104,208,13,27,57,159,94,188,358,716
id,405,Fire,,1,Transcendence,16,32,104,208,13,27,57,159,94,188,358,716
id,405,Fire,,1,Advent,16,32,46,92,13,27,28,72,94,188,184,368
id,406,Dark,Chebang,1,Know,9,19,53,151,22,44,66,176,109,219,417,835
id,406,Dark,Chebang,1,Capsule,5,19,93,151,5,19,49,195,60,109,456,681
id,406,Dark,Chebang,1,Awakening,10,29,54,117,10,29,142,249,60,109,324,681
id,406,Dark,Chebang,1,Transcendence,25,25,25,113,25,25,113,245,139,139,579,931
id,406,Dark,Chebang,1,Advent,73,88,88,133,162,187,177,262,670,750,685,1080
id,407,wind,Defense,1,Know,7,14,51,146,13,27,101,203,119,239,383,811
id,407,wind,Defense,1,Capsule,5,19,93,151,5,19,93,239,60,109,280,505
id,407,wind,Defense,1,Awakening,10,29,98,161,10,29,54,293,60,109,148,329
id,407,wind,Defense,1,Transcendence,25,25,69,157,25,25,113,245,139,139,403,755
id,407,wind,Defense,1,Advent,125,140,140,185,178,208,193,283,473,530,488,785
id,408,light,,1,Know,6,13,94,233,6,13,50,145,103,206,235,514
id,408,light,,1,Capsule,6,13,94,233,6,13,50,145,103,206,235,514
id,408,light,,1,Awakening,6,13,94,233,6,13,50,145,103,206,235,514
id,408,light,,1,Transcendence,6,13,94,233,6,13,50,145,103,206,235,514
id,408,light,,1,Advent,6,13,36,88,6,13,21,58,103,206,148,311
id,409,light,,1,Know,6,13,94,233,6,13,50,145,103,206,279,558
id,409,light,,1,Capsule,6,13,94,233,6,13,50,145,103,206,279,558
id,409,light,,1,Awakening,6,13,94,233,6,13,50,145,103,206,279,558
id,409,light,,1,Transcendence,6,13,94,233,6,13,50,145,103,206,279,558
id,409,light,,1,Advent,6,13,36,88,6,13,21,58,103,206,163,326
id,410,light,,1,Know,7,15,95,235,7,15,51,147,103,206,279,602
id,410,light,,1,Capsule,7,15,95,235,7,15,51,147,103,206,279,602
id,410,light,,1,Awakening,7,15,95,235,7,15,51,147,103,206,279,602
id,410,light,,1,Transcendence,7,15,95,235,7,15,51,147,103,206,279,602
id,410,light,,1,Advent,7,15,37,90,7,15,22,60,103,206,163,341
id,411,light,,1,Know,8,17,96,237,8,17,52,149,103,206,323,646
id,411,light,,1,Capsule,8,17,96,237,8,17,52,149,103,206,323,646
id,411,light,,1,Awakening,8,17,96,237,8,17,52,149,103,206,323,646
id,411,light,,1,Transcendence,8,17,96,237,8,17,52,149,103,206,323,646
id,411,light,,1,Advent,8,17,38,92,8,17,23,62,103,206,178,356
id,412,light,,1,Know,9,19,97,239,9,19,53,151,103,206,323,690
id,412,light,,1,Capsule,9,19,97,239,9,19,53,151,103,206,323,690
id,412,light,,1,Awakening,9,19,97,239,9,19,53,151,103,206,323,690
id,412,light,,1,Transcendence,9,19,97,239,9,19,53,151,103,206,323,690
id,412,light,,1,Advent,9,19,39,94,9,19,24,64,103,206,178,371
id,413,water,,1,Know,6,13,50,145,6,13,50,145,122,245,430,861
id,413,water,,1,Capsule,6,13,50,145,6,13,50,145,122,245,430,861
id,413,water,,1,Awakening,6,13,50,145,6,13,50,145,122,245,430,861
id,413,water,,1,Transcendence,6,13,50,145,6,13,50,145,122,245,430,861
id,413,water,,1,Advent,6,13,21,58,6,13,21,58,122,245,227,455
id,414,water,,1,Know,6,13,50,145,6,13,50,145,122,245,430,905
id,414,water,,1,Capsule,6,13,50,145,6,13,50,145,122,245,430,905
id,414,water,,1,Awakening,6,13,50,145,6,13,50,145,122,245,430,905
id,414,water,,1,Transcendence,6,13,50,145,6,13,50,145,122,245,430,905
id,414,water,,1,Advent,6,13,21,58,6,13,21,58,122,245,227,470
id,415,water,,1,Know,7,15,51,147,7,15,51,147,122,245,474,949
id,415,water,,1,Capsule,7,15,51,147,7,15,51,147,122,245,474,949
id,415,water,,1,Awakening,7,15,51,147,7,15,51,147,122,245,474,949
id,415,water,,1,Transcendence,7,15,51,147,7,15,51,147,122,245,474,949
id,415,water,,1,Advent,7,15,22,60,7,15,22,60,122,245,242,485
id,416,water,,1,Know,8,17,52,149,8,17,52,149,122,245,474,993
id,416,water,,1,Capsule,8,17,52,149,8,17,52,149,122,245,474,993
id,416,water,,1,Awakening,8,17,52,149,8,17,52,149,122,245,474,993
id,416,water,,1,Transcendence,8,17,52,149,8,17,52,149,122,245,474,993
id,416,water,,1,Advent,8,17,23,62,8,17,23,62,122,245,242,500
id,417,water,,1,Know,9,19,53,151,9,19,53,151,122,245,518,1037
id,417,water,,1,Capsule,9,19,53,151,9,19,53,151,122,245,518,1037
id,417,water,,1,Awakening,9,19,53,151,9,19,53,151,122,245,518,1037
id,417,water,,1,Transcendence,9,19,53,151,9,19,53,151,122,245,518,1037
id,417,water,,1,Advent,9,19,24,64,9,19,24,64,122,245,257,515
id,418,Dark,,1,Know,10,21,98,197,10,21,54,153,99,199,275,595
id,418,Dark,,1,Capsule,10,21,98,197,10,21,54,153,99,199,275,595
id,418,Dark,,1,Awakening,10,21,98,197,10,21,54,153,99,199,275,595
id,418,Dark,,1,Transcendence,10,21,98,197,10,21,54,153,99,199,275,595
id,418,Dark,,1,Advent,10,21,40,81,10,21,25,66,99,199,159,334
id,419,Dark,,1,Know,11,23,99,199,11,23,55,155,99,199,319,639
id,419,Dark,,1,Capsule,11,23,99,199,11,23,55,155,99,199,319,639
id,419,Dark,,1,Awakening,11,23,99,199,11,23,55,155,99,199,319,639
id,419,Dark,,1,Transcendence,11,23,99,199,11,23,55,155,99,199,319,639
id,419,Dark,,1,Advent,11,23,41,83,11,23,26,68,99,199,174,349
id,420,Dark,,1,Know,12,25,100,201,12,25,56,157,99,199,319,683
id,420,Dark,,1,Capsule,12,25,100,201,12,25,56,157,99,199,319,683
id,420,Dark,,1,Awakening,12,25,100,201,12,25,56,157,99,199,319,683
id,420,Dark,,1,Transcendence,12,25,100,201,12,25,56,157,99,199,319,683
id,420,Dark,,1,Advent,12,25,42,85,12,25,27,70,99,199,174,364
id,421,Dark,,1,Know,13,27,101,203,13,27,57,159,99,199,363,727
id,421,Dark,,1,Capsule,13,27,101,203,13,27,57,159,99,199,363,727
id,421,Dark,,1,Awakening,13,27,101,203,13,27,57,159,99,199,363,727
id,421,Dark,,1,Transcendence,13,27,101,203,13,27,57,159,99,199,363,727
id,421,Dark,,1,Advent,13,27,43,87,13,27,28,72,99,199,189,379
id,422,Dark,,1,Know,14,29,102,205,14,29,58,161,99,199,363,771
id,422,Dark,,1,Capsule,14,29,102,205,14,29,58,161,99,199,363,771
id,422,Dark,,1,Awakening,14,29,102,205,14,29,58,161,99,199,363,771
id,422,Dark,,1,Transcendence,14,29,102,205,14,29,58,161,99,199,363,771
id,422,Dark,,1,Advent,14,29,44,89,14,29,29,74,99,199,189,394
id,423,Dawn,,1,Know,6,13,94,189,6,13,94,189,106,213,238,521
id,423,Dawn,,1,Capsule,6,13,94,189,6,13,94,189,106,213,238,521
id,423,Dawn,,1,Awakening,6,13,94,189,6,13,94,189,106,213,238,521
id,423,Dawn,,1,Transcendence,6,13,94,189,6,13,94,189,106,213,238,521
id,423,Dawn,,1,Advent,6,13,36,73,6,13,36,73,106,213,151,318
id,424,Dawn,,1,Know,6,13,94,189,6,13,94,189,106,213,282,565
id,424,Dawn,,1,Capsule,6,13,94,189,6,13,94,189,106,213,282,565
id,424,Dawn,,1,Awakening,6,13,94,189,6,13,94,189,106,213,282,565
id,424,Dawn,,1,Transcendence,6,13,94,189,6,13,94,189,106,213,282,565
id,424,Dawn,,1,Advent,6,13,36,73,6,13,36,73,106,213,166,333
id,425,Dawn,,1,Know,7,15,95,191,7,15,95,191,106,213,282,609
id,425,Dawn,,1,Capsule,7,15,95,191,7,15,95,191,106,213,282,609
id,425,Dawn,,1,Awakening,7,15,95,191,7,15,95,191,106,213,282,609
id,425,Dawn,,1,Transcendence,7,15,95,191,7,15,95,191,106,213,282,609
id,425,Dawn,,1,Advent,7,15,37,75,7,15,37,75,106,213,166,348
id,426,Dawn,,1,Know,8,17,96,193,8,17,96,193,106,213,326,653
id,426,Dawn,,1,Capsule,8,17,96,193,8,17,96,193,106,213,326,653
id,426,Dawn,,1,Awakening,8,17,96,193,8,17,96,193,106,213,326,653
id,426,Dawn,,1,Transcendence,8,17,96,193,8,17,96,193,106,213,326,653
id,426,Dawn,,1,Advent,8,17,38,77,8,17,38,77,106,213,181,363
id,427,Dawn,,1,Know,9,19,97,195,9,19,97,195,106,213,326,697
id,427,Dawn,,1,Capsule,9,19,97,195,9,19,97,195,106,213,326,697
id,427,Dawn,,1,Awakening,9,19,97,195,9,19,97,195,106,213,326,697
id,427,Dawn,,1,Transcendence,9,19,97,195,9,19,97,195,106,213,326,697
id,427,Dawn,,1,Advent,9,19,39,79,9,19,39,79,106,213,181,378
id,428,Fire,,1,Know,13,27,101,203,9,19,53,151,109,218,373,790
id,428,Fire,,1,Capsule,13,27,101,203,9,19,53,151,109,218,373,790
id,428,Fire,,1,Awakening,13,27,101,203,9,19,53,151,109,218,373,790
id,428,Fire,,1,Transcendence,13,27,101,203,9,19,53,151,109,218,373,790
id,428,Fire,,1,Advent,13,27,43,87,9,19,24,64,109,218,199,413
id,429,wind,,1,Know,12,24,56,156,9,19,97,195,115,230,379,802
id,429,wind,,1,Capsule,12,24,56,156,9,19,97,195,115,230,379,802
id,429,wind,,1,Awakening,12,24,56,156,9,19,97,195,115,230,379,802
id,429,wind,,1,Transcendence,12,24,56,156,9,19,97,195,115,230,379,802
id,429,wind,,1,Advent,12,24,27,69,9,19,39,79,115,230,205,425
id,430,wind,,1,Know,13,26,101,202,7,15,51,147,100,200,408,816
id,430,wind,,1,Capsule,13,26,101,202,7,15,51,147,100,200,408,816
id,430,wind,,1,Awakening,13,26,101,202,7,15,51,147,100,200,408,816
id,430,wind,,1,Transcendence,13,26,101,202,7,15,51,147,100,200,408,816
